profile,context,contrast,claim,left,right,kind,metric,componentRole,difference,lower,upper,monteCarloSE,runs,bootstrapReplicates
expanding-history,appointmentPolarization-high,weak-form-off,weak-form,weak-form-no-response,weak-form-review,ablation,legislativeResponseRate,registered-component,-0.32083333333333336,-0.3305208333333333,-0.3109375,0.0048125155364925586,120,2000
expanding-history,appointmentPolarization-high,weak-form-off,weak-form,weak-form-no-response,weak-form-review,ablation,legislativeResponseCredibility,registered-component,-0.6155276128016393,-0.6171426458795332,-0.6138558458593193,0.0008243969491783268,120,2000
expanding-history,appointmentPolarization-high,weak-form-off,weak-form,weak-form-no-response,weak-form-review,ablation,timelyLegislativeResponseRate,registered-component,-0.051610338708851226,-0.05938483942364755,-0.0440607240807121,0.003929908949374918,120,2000
expanding-history,appointmentPolarization-high,weak-form-off,weak-form,weak-form-no-response,weak-form-review,ablation,rightsProtection,registered-component,-0.02179555379328649,-0.022796836333802528,-0.020739563692384638,0.0005309753604912471,120,2000
expanding-history,appointmentPolarization-high,weak-form-off,weak-form,weak-form-no-response,weak-form-review,ablation,complianceRate,registered-component,-0.007916666666666667,-0.023333333333333334,0.006874999999999992,0.00770087742220946,120,2000
expanding-history,appointmentPolarization-high,weak-form-off,weak-form,weak-form-no-response,weak-form-review,ablation,democraticResponsiveness,registered-component,-0.049945062869019015,-0.0515476283940952,-0.04836141862515973,0.0007996899306299244,120,2000
expanding-history,appointmentPolarization-high,weak-form-off,weak-form,weak-form-no-response,weak-form-review,ablation,vetoRelocationRisk,registered-component,0.051401010833930456,0.049848134789344904,0.05291889657000849,0.0007682407514410012,120,2000
expanding-history,appointmentPolarization-high,weak-form-off,weak-form,weak-form-no-response,weak-form-review,ablation,totalInstitutionalCost,registered-diagnostic,-0.0029548150390310544,-0.003186825631126438,-0.002736485149769033,0.00011383179195494622,120,2000
expanding-history,appointmentPolarization-high,weak-form-off,weak-form,weak-form-no-response,weak-form-review,ablation,averageLegislativeResponseDelay,additional-diagnostic,-0.41573851026788117,-0.4177074242677526,-0.41375081695304183,0.0010010291865278269,120,2000
expanding-history,appointmentPolarization-high,weak-form-half-v-current,weak-form,weak-form-half-response,current-federal-court,persistence,legislativeResponseRate,registered-component,0.1603125,0.15322656250000002,0.16812760416666664,0.0038424143252177604,120,2000
expanding-history,appointmentPolarization-high,weak-form-half-v-current,weak-form,weak-form-half-response,current-federal-court,persistence,legislativeResponseCredibility,registered-component,-0.2440492230674864,-0.24480366873467044,-0.24329363830725473,0.000398859126465975,120,2000
expanding-history,appointmentPolarization-high,weak-form-half-v-current,weak-form,weak-form-half-response,current-federal-court,persistence,timelyLegislativeResponseRate,registered-component,0.0,0.0,0.0,0.0,120,2000
expanding-history,appointmentPolarization-high,weak-form-half-v-current,weak-form,weak-form-half-response,current-federal-court,persistence,rightsProtection,registered-component,0.015863984061386824,0.014004607207607331,0.01779786333999261,0.0009578916851513107,120,2000
expanding-history,appointmentPolarization-high,weak-form-half-v-current,weak-form,weak-form-half-response,current-federal-court,persistence,complianceRate,registered-component,0.35531250000000003,0.3374973958333333,0.37219010416666665,0.008856967344171159,120,2000
expanding-history,appointmentPolarization-high,weak-form-half-v-current,weak-form,weak-form-half-response,current-federal-court,persistence,democraticResponsiveness,registered-component,0.06261021883874167,0.06039340210301708,0.06472378001107396,0.0011234823549201732,120,2000
expanding-history,appointmentPolarization-high,weak-form-half-v-current,weak-form,weak-form-half-response,current-federal-court,persistence,vetoRelocationRisk,registered-component,-0.32133105974986476,-0.32259485285009737,-0.3201622709052195,0.0006225772842934701,120,2000
expanding-history,appointmentPolarization-high,weak-form-half-v-current,weak-form,weak-form-half-response,current-federal-court,persistence,totalInstitutionalCost,registered-diagnostic,-0.09405717157989116,-0.09426721045507472,-0.09384244092924746,0.00011127044634612976,120,2000
expanding-history,appointmentPolarization-high,weak-form-half-v-current,weak-form,weak-form-half-response,current-federal-court,persistence,averageLegislativeResponseDelay,additional-diagnostic,0.4953106299092569,0.4927489387033951,0.4978598364151992,0.0012825487239518409,120,2000
expanding-history,appointmentPolarization-high,weak-form-off-v-current,weak-form,weak-form-no-response,current-federal-court,persistence,legislativeResponseRate,registered-component,0.0,0.0,0.0,0.0,120,2000
expanding-history,appointmentPolarization-high,weak-form-off-v-current,weak-form,weak-form-no-response,current-federal-court,persistence,legislativeResponseCredibility,registered-component,-0.551231779468306,-0.5520322083543868,-0.5504561417356736,0.00040660771190658795,120,2000
expanding-history,appointmentPolarization-high,weak-form-off-v-current,weak-form,weak-form-no-response,current-federal-court,persistence,timelyLegislativeResponseRate,registered-component,0.0,0.0,0.0,0.0,120,2000
expanding-history,appointmentPolarization-high,weak-form-off-v-current,weak-form,weak-form-no-response,current-federal-court,persistence,rightsProtection,registered-component,0.006373951381774097,0.0043775115711794585,0.008370652794768183,0.0010302207663871422,120,2000
expanding-history,appointmentPolarization-high,weak-form-off-v-current,weak-form,weak-form-no-response,current-federal-court,persistence,complianceRate,registered-component,0.3669791666666667,0.3516614583333334,0.3817760416666667,0.007842879774638295,120,2000
expanding-history,appointmentPolarization-high,weak-form-off-v-current,weak-form,weak-form-no-response,current-federal-court,persistence,democraticResponsiveness,registered-component,0.03744698366007594,0.03525736625333643,0.039515298614283566,0.0011066998402289969,120,2000
expanding-history,appointmentPolarization-high,weak-form-off-v-current,weak-form,weak-form-no-response,current-federal-court,persistence,vetoRelocationRisk,registered-component,-0.29550808570700793,-0.29591191001527006,-0.2950814342097842,0.000215405287597624,120,2000
expanding-history,appointmentPolarization-high,weak-form-off-v-current,weak-form,weak-form-no-response,current-federal-court,persistence,totalInstitutionalCost,registered-diagnostic,-0.09558855647063408,-0.09578956390113015,-0.09538732603369696,0.00010284555069986687,120,2000
expanding-history,appointmentPolarization-high,weak-form-off-v-current,weak-form,weak-form-no-response,current-federal-court,persistence,averageLegislativeResponseDelay,additional-diagnostic,0.0,0.0,0.0,0.0,120,2000
expanding-history,legislativeConflict-low,emergency-base,emergency,reasoned-emergency-review,current-federal-court,base,emergencyReasonGivingRate,registered-component,0.8758607968074746,0.8533241149351664,0.900087494918036,0.01225528994487953,120,2000
expanding-history,legislativeConflict-low,emergency-base,emergency,reasoned-emergency-review,current-federal-court,base,meritsFollowUpRate,registered-component,1.0,1.0,1.0,0.0,120,2000
expanding-history,legislativeConflict-low,emergency-base,emergency,reasoned-emergency-review,current-federal-court,base,averageTimeToReview,registered-component,0.0,0.0,0.0,0.0,120,2000
expanding-history,legislativeConflict-low,emergency-base,emergency,reasoned-emergency-review,current-federal-court,base,totalInstitutionalCost,registered-component,0.009766585532420026,0.009622697988659777,0.009913596837562938,7.423455758565638e-05,120,2000
expanding-history,legislativeConflict-low,emergency-base,emergency,reasoned-emergency-review,current-federal-court,base,shadowDocketAbuse,registered-component,-0.32109617129944196,-0.3290218197700122,-0.31320850014352625,0.003805502431353068,120,2000
expanding-history,legislativeConflict-low,emergency-base,emergency,reasoned-emergency-review,current-federal-court,base,institutionalDelayCost,additional-diagnostic,0.008325203350980054,0.00812624384862011,0.008510360959124118,9.745670653510825e-05,120,2000
expanding-history,legislativeConflict-low,screening-base,screening,constitutional-council,current-federal-court,base,directCourtCost,registered-diagnostic,0.13579879166666667,0.13568703291666664,0.1359190452083333,6.112699332653393e-05,120,2000
expanding-history,legislativeConflict-low,screening-base,screening,constitutional-council,current-federal-court,base,upstreamScreeningCost,registered-component,0.0021344383694218124,0.002064469133484806,0.0022070008766838256,3.557752589227971e-05,120,2000
expanding-history,legislativeConflict-low,screening-base,screening,constitutional-council,current-federal-court,base,capacityStrainCost,registered-diagnostic,0.06329999641294794,0.0626360251925412,0.0639455604905736,0.00032586381320324185,120,2000
expanding-history,legislativeConflict-low,screening-base,screening,constitutional-council,current-federal-court,base,totalInstitutionalCost,registered-diagnostic,0.08286785245914564,0.08273336424741491,0.08300396923577068,6.834051878960909e-05,120,2000
expanding-history,legislativeConflict-low,screening-base,screening,constitutional-council,current-federal-court,base,intakeAcceptanceRate,registered-diagnostic,-0.0007925973454304105,-0.0008208197909947367,-0.0007657588086589605,1.361410213583161e-05,120,2000
expanding-history,legislativeConflict-low,screening-base,screening,constitutional-council,current-federal-court,base,councilScreenRate,registered-component,1.0,1.0,1.0,0.0,120,2000
expanding-history,legislativeConflict-low,screening-base,screening,constitutional-council,current-federal-court,base,administrativeLoad,additional-diagnostic,0.24642520833333342,0.24548934895833338,0.24736071354166678,0.0004776839618643127,120,2000
expanding-history,legislativeConflict-low,weak-form-base,weak-form,weak-form-review,current-federal-court,base,legislativeResponseRate,registered-component,0.27947916666666667,0.2710416666666667,0.28843749999999996,0.004559067656146813,120,2000
expanding-history,legislativeConflict-low,weak-form-base,weak-form,weak-form-review,current-federal-court,base,legislativeResponseCredibility,registered-component,0.059283333333333306,0.05801239583333328,0.06063354166666659,0.0006775572301929469,120,2000
expanding-history,legislativeConflict-low,weak-form-base,weak-form,weak-form-review,current-federal-court,base,timelyLegislativeResponseRate,registered-component,0.22810686423821733,0.21183655473096755,0.2446025376210924,0.008183012795136448,120,2000
expanding-history,legislativeConflict-low,weak-form-base,weak-form,weak-form-review,current-federal-court,base,rightsProtection,registered-component,0.026137193019281843,0.024731641358152427,0.02762492985488754,0.0007410794294872706,120,2000
expanding-history,legislativeConflict-low,weak-form-base,weak-form,weak-form-review,current-federal-court,base,complianceRate,registered-component,0.30531250000000004,0.2864583333333333,0.3243776041666666,0.009795553753455429,120,2000
expanding-history,legislativeConflict-low,weak-form-base,weak-form,weak-form-review,current-federal-court,base,democraticResponsiveness,registered-component,0.09021229942675595,0.08778015657631699,0.09281876577633451,0.0013227084333492696,120,2000
expanding-history,legislativeConflict-low,weak-form-base,weak-form,weak-form-review,current-federal-court,base,vetoRelocationRisk,registered-component,-0.3413270736753985,-0.3427507051990338,-0.3399991302683407,0.0007297608829751205,120,2000
expanding-history,legislativeConflict-low,weak-form-base,weak-form,weak-form-review,current-federal-court,base,totalInstitutionalCost,registered-diagnostic,-0.09359200523601202,-0.09377664877794353,-0.09341399861819857,9.601124263683302e-05,120,2000
